hotel_address,average_score,standard_deviation,skew,number_of_reviews,name,city,latitude,longitude
35 Rue Jean Goujon 8th arr 75008 Paris France,7.92641509434,1.5976125148,-0.670719912241,53,Melia Paris Tour Eiffel,Paris,48.8651994,2.3045076
35 Rue La Bruy re 9th arr 75009 Paris France,8.42151898734,1.41771492615,-1.31179630345,79,Timhotel Op ra Grands Magasins,Paris,48.8794682,2.3334957
35 St James s Place Westminster Borough London SW1A 1NY United Kingdom,8.80135135135,1.10335642886,-1.12458766082,74,Dukes Hotel,London,51.5055381,-0.1396885
350 Oxford Street Westminster Borough London W1C 1BY United Kingdom,8.05765765766,1.60374952972,-0.9030369368,555,Radisson Blu Edwardian Berkshire,London,51.5146025,-0.1481978
354 Queenstown Road Battersea London SW8 4AE United Kingdom,8.51748942172,1.51342538632,-1.29024643128,709,Pestana Chelsea Bridge Hotel Spa,London,51.4815995,-0.1481053
36 37 Lancaster Gate Westminster Borough London W2 3NA United Kingdom,8.50157384988,1.55022889962,-1.38425682482,826,Arbor Hyde Park,London,51.5126488,-0.1803795
36 38 Rue Du Moulin 92170 Paris France,7.575,2.09514089851,-0.744200707186,40,Mercure Paris Porte De Versailles Expo,Paris,48.8268251,2.2912033
36 Great st Helens City of London London EC3A 6AP United Kingdom,7.22192307692,1.79775608203,-0.3846563514,520,Great St Helen Hotel,London,51.5149583,-0.0823869
36 Rue Saint Marc 2nd arr 75002 Paris France,9.41315789474,0.810159178641,-2.78232291251,76,H tel Saint Marc,Paris,48.8708863,2.3382128
36 rue Pierre Demours 17th arr 75017 Paris France,8.16552901024,1.74593642006,-1.02640807166,293,Westside Arc de Triomphe Hotel,Paris,48.8811741,2.2948337
36 rue Saint Ferdinand 17th arr 75017 Paris France,8.33737373737,1.43225139301,-0.921537534819,99,Etoile Saint Ferdinand,Paris,48.8777895,2.2872498
36 rue de Saint Quentin 10th arr 75010 Paris France,9.31071428571,1.04786883746,-2.89555657137,28,Hotel Whistler,Paris,48.879314,2.3560185
36 rue du Grenier Saint Lazare 3rd arr 75003 Paris France,9.0137254902,1.29892564958,-1.67362855517,51,Hotel Georgette,Paris,48.8632723,2.352691
368 370 Green Lanes London N4 1DA United Kingdom,7.38385650224,1.99004491258,-0.647986034791,223,United Lodge Hotel and Apartments,London,51.5743549,-0.0977567
37 Avenue De La Motte Picquet 7th arr 75007 Paris France,9.1380952381,1.18952804024,-2.55970550362,63,H tel Le Walt,Paris,48.8547161,2.306642
37 Avenue Hoche 8th arr 75008 Paris France,8.99090909091,1.43324775744,-1.71974102742,22,H tel Le Royal Monceau Raffles Paris,Paris,48.8756359,2.3004967
37 Eccleston Square Westminster Borough London SW1V 1PB United Kingdom,8.29825581395,1.77646978394,-1.23009831896,172,Eccleston Square Hotel,London,51.4911924,-0.1449474
37 Nottingham Place Westminster Borough London W1U 5LT United Kingdom,8.15829959514,1.74507493471,-0.997692561133,247,Nottingham Place Hotel,London,51.522143,-0.153385
37 rue Fran ois 1er 8th arr 75008 Paris France,8.32780748663,1.69035117728,-1.1101866077,187,Hotel Claridge Paris,Paris,48.8684243,2.3036244
372 Strand Westminster Borough London WC2R 0JJ United Kingdom,8.12869565217,1.56381766337,-0.798989086916,4255,Strand Palace Hotel,London,51.5110993,-0.1208673
38 Rue Du Faubourg Saint Honore 8th arr 75008 Paris France,7.11094527363,2.16607469908,-0.491578495254,201,H tel De Castiglione,Paris,48.8691758,2.3205807
38 rue de l Echiquier 10th arr 75010 Paris France,9.25467625899,1.0329515205,-3.07594789108,139,H tel L Echiquier Op ra Paris MGallery by Sofitel,Paris,48.8719889,2.3492913
380 Kensington High Street Kensington and Chelsea London W14 8NL United Kingdom,7.26231721035,1.90349004574,-0.336340247611,889,Hilton London Olympia,London,51.4967399,-0.2064723
39 40 Bedford Place Bloomsbury Camden London WC1B 5JT United Kingdom,8.65918367347,1.19633439572,-1.02543321244,49,Grange Buckingham Hotel,London,51.5196124,-0.1239628
39 40 Cleveland Square Westminster Borough London W2 6DA United Kingdom,8.21626297578,1.51643034333,-1.08623950562,289,The Cleveland,London,51.5139692,-0.1828202
39 40 Dorset Square Hotel Westminster Borough London NW1 6QN United Kingdom,9.01382113821,1.30781542309,-2.06996766626,123,Dorset Square Hotel,London,51.5226361,-0.1602871
39 Avenue de Wagram 17th arr 75017 Paris France,8.42916666667,1.70680220262,-1.82278824446,48,Renaissance Paris Arc de Triomphe Hotel,Paris,48.8772093,2.2968266
39 Avenue de l Op ra 2nd arr 75002 Paris France,9.07445652174,1.22177409674,-2.36778988879,184,Edouard 7 Paris Op ra,Paris,48.8683133,2.3330851
39 Buckingham Palace Road Westminster Borough London SW1W 0PS United Kingdom,8.89058823529,1.33472168761,-1.59913190111,765,Rubens At The Palace,London,51.4981471,-0.1436492
39 Coventry Street Westminster Borough London W1D 6BZ United Kingdom,8.97407407407,1.25581958997,-1.7677592733,567,every hotel Piccadilly,London,51.5101462,-0.1315061
4 18 Harrington Gardens Kensington and Chelsea London SW7 4LH United Kingdom,7.67269890796,1.82060955903,-0.642031142781,2564,Millennium Gloucester Hotel London,London,51.4935083,-0.1834346
4 Boulevard Brune 14th arr 75014 Paris France,8.72412280702,1.37836864017,-1.75736372456,228,Novotel Suites Paris Expo Porte de Versailles,Paris,48.827388,2.305478
4 Boulevard Raspail 7th arr 75007 Paris France,8.44969325153,1.48944488299,-1.10244761177,326,K K H tel Cayr Saint Germain des Pr s,Paris,48.8553117,2.3254628
4 Broad Court Bow Street Covent Garden Westminster Borough London WC2B 5QZ United Kingdom,8.78281036835,1.23578441861,-1.5186223726,733,Fielding Hotel,London,51.5139315,-0.1219893
4 Bryanston St Marble Arch Westminster Borough London W1H 7BY United Kingdom,7.97082352941,1.8011122165,-0.938951101143,425,DoubleTree by Hilton Hotel London Marble Arch,London,51.514573,-0.15666
4 Portal Way Gypsy Corner A40 London W3 6RT United Kingdom,7.98273894437,1.76638498523,-0.816605952598,701,Holiday Inn London West,London,51.5210117,-0.2628618
4 Richmond Mews Westminster Borough London W1D 3DH United Kingdom,9.5974522293,0.668805771179,-4.08604255077,157,The Soho Hotel,London,51.5139805,-0.1337948
4 Rue De Valois 1st arr 75001 Paris France,9.32087378641,0.972048986817,-1.84438562111,206,Grand H tel Du Palais Royal,Paris,48.8630829,2.3378592
4 Rue Du Mont Thabor 1st arr 75001 Paris France,8.57857142857,1.4977822433,-1.14870171607,14,Renaissance Paris Vendome Hotel,Paris,48.8654532,2.3295231
4 Rue La Boetie 8th arr 75008 Paris France,8.63376623377,1.54599295584,-1.76017443441,154,Hotel Park Lane Paris,Paris,48.8745879,2.3188143
4 Rue de L Isly 8th arr 75008 Paris France,8.26222222222,1.4847977033,-1.05065453771,90,Mercure Paris Opera Garnier,Paris,48.8749511,2.3259532
4 Rue des Petites Ecuries 10th arr 75010 Paris France,7.844,1.79146799462,-1.0499659795,100,Best Western Aulivia Op ra,Paris,48.8730552,2.3540112
4 rue Amsterdam 9th arr 75009 Paris France,7.20666666667,2.22802422653,-0.443055047438,30,Le Grand H tel de Normandie,Amsterdam,48.8759461,2.3270955
4 rue Cadet 9th arr 75009 Paris France,8.77258064516,1.5022572475,-1.45600862024,62,Monsieur Cadet Hotel Spa Ex Meyerhold Spa ,Paris,48.8742767,2.3426276
4 rue Danton 6th arr 75006 Paris France,8.47674418605,1.44604888034,-1.12186829982,301,Holiday Inn Paris Notre Dame,Paris,48.8528427,2.3422256
4 rue Salomon de Caus 3rd arr 75003 Paris France,8.35841584158,1.49579547554,-1.09502656129,303,Little Palace Hotel,Paris,48.8675674,2.3539896
4 rue d Alger 1st arr 75001 Paris France,9.68852459016,0.505007709729,-2.45430991516,61,H tel de La Tamise Esprit de France,Paris,48.8648656,2.3295756
4 rue d Anjou 8th arr 75008 Paris France,8.59487179487,1.69017679925,-1.43574460151,117,Buddha Bar Hotel Paris,Paris,48.8694695,2.3208564
4 rue d Artois 8th arr 75008 Paris France,9.15714285714,1.13138487971,-1.92093831386,91,Le A,Paris,48.8723844,2.3088663
4 rue de la P pini re 8th arr 75008 Paris France,8.74103448276,1.47190727862,-1.41392056023,290,Maison Albar Hotel Paris Op ra Diamond,Paris,,
40 Liverpool Street City of London London EC2M 7QN United Kingdom,9.01888246628,1.2606419213,-1.60138547193,519,Andaz London Liverpool Street,London,51.5172825,-0.0812451
40 Marsh Wall Tower Hamlets London E14 9TP United Kingdom,8.92465753425,1.36894430223,-1.92037481676,146,Novotel London Canary Wharf,London,51.5011704,-0.0232607
40 Rue Rene Boulanger 10th arr 75010 Paris France,8.82307692308,1.10011654394,-0.726574161782,13,Renaissance Paris Republique Hotel Spa,Paris,48.8687804,2.3610196
40 Rue du Commandant Ren Mouchotte 14th arr 75014 Paris France,7.60867052023,1.89964882766,-0.754161624173,692,H tel Concorde Montparnasse,Paris,48.8381079,2.318669
40 avenue de Friedland 8th arr 75008 Paris France,8.54615384615,1.50107477727,-1.54250067503,234,Napoleon Paris,Paris,48.8743885,2.2980915
40 rue Liancourt 14th arr 75014 Paris France,7.86538461538,2.12583532386,-0.869302331213,78,Suites H tel Helzear Montparnasse,Paris,48.8346811,2.3255098
40 rue de Lille 7th arr 75007 Paris France,9.05277777778,1.12752866984,-2.22703008904,144,H tel de Lille,Paris,48.8585626,2.3299138
40 trinity square City of London London EC3N 4DJ United Kingdom,9.1355529132,1.08467062847,-1.86341430326,1682,citizenM Tower of London,London,51.510237,-0.0764428
407 Goldhawk Rd Chiswick London W6 0SA United Kingdom,7.85555555556,1.76866207237,-0.816100041509,342,Chiswick Rooms,London,51.4937409,-0.244896
41 43 Brook Street Westminster Borough London W1K 4HJ United Kingdom,9.34394904459,1.12792852904,-2.52836141261,157,Claridge s,London,51.5125035,-0.1477438
41 51 Inverness Terrace Westminster Borough London W2 3JN United Kingdom,7.74075342466,1.87492500125,-0.838924970867,292,La Suite West Hyde Park,London,51.5126758,-0.1867828
41 54 Buckingham Gate Westminster Borough London SW1E 6AF United Kingdom,8.71502415459,1.48915245548,-1.46871860951,2070,St James Court A Taj Hotel London,London,51.4986732,-0.1376867
41 Avenue Marceau 16th arr 75016 Paris France,8.17826086957,1.67463381638,-1.11583017712,276,Elys es R gencia,Paris,48.8686434,2.2984054
41 Avenue Pierre 1er de Serbie 8th arr 75008 Paris France,8.82784810127,1.51199788944,-1.80815094147,79,H tel De Sers Champs Elys es Paris,Paris,48.8683593,2.3002117
41 Buckingham Palace Road Westminster Borough London SW1W 0PS United Kingdom,9.71165048544,0.590496794976,-3.27541177097,103,41,London,51.4981471,-0.1436492
41 Great Cumberland Place Westminster Borough London W1H 7LG United Kingdom,8.01453287197,1.7813842171,-0.734592724949,289,Shaftesbury Suites London Marble Arch,London,51.515755,-0.1603335
41 Queens Gate Gardens Kensington and Chelsea London SW7 5NB United Kingdom,8.09732142857,1.49769157624,-0.695799380348,448,Grange Strathmore Hotel,London,51.4958184,-0.1813958
41 Rue Des Ecoles 5th arr 75005 Paris France,8.16811594203,1.68425804575,-1.14988951536,276,Villa Panth on,Paris,48.8488044,2.3469889
41 boulevard Saint Michel 5th arr 75005 Paris France,9.13026315789,1.31527145606,-2.97147306891,152,Hotel le Lapin Blanc,Paris,48.8491801,2.3423357
41 rue Jean Baptiste Pigalle 9th arr 75009 Paris France,8.36393442623,1.3842004656,-0.794605739481,61,Trinit Haussmann,Paris,48.8800565,2.3342353
41 rue de Clichy 9th arr 75009 Paris France,9.3407079646,0.750670791471,-1.40145014336,113,H tel R de Paris Boutique Hotel,Paris,48.8799239,2.3288332
419 437 Hackney Road London E2 8PP United Kingdom,7.77446808511,1.75382281765,-0.791875598266,893,The RE London Shoreditch,London,51.531979,-0.061598
42 46 Chiswell Street City of London London EC1Y 4SB United Kingdom,9.00216508796,1.30812373955,-2.02095598982,739,London City Suites,London,51.5206309,-0.0915341
42 Rue Des Petites Ecuries 10th arr 75010 Paris France,8.03538461538,1.65618450524,-1.14431063073,65,Mercure Paris Opera Grands Boulevards,Paris,48.8740668,2.3502172
42 rue Croix des Petits Champs 1st arr 75001 Paris France,8.96951219512,1.43240185275,-2.05897079507,82,H tel Crayon Rouge by Elegancia,Paris,48.8644967,2.3405415
43 51 Wembley Hill Road Brent London HA9 8AU United Kingdom,8.94971098266,1.33325160182,-1.79495836007,1211,St George s Hotel Wembley,London,51.5553678,-0.2864945
43 Rue De l Abb Gr goire 6th arr 75006 Paris France,8.245,1.97603403977,-1.26816196344,20,Hotel Le Saint Gregoire,Paris,48.8471891,2.3260138
43 Rue des Mathurins 8th arr 75008 Paris France,8.4,1.39863445687,-1.18105320848,158,Le Mathurin Hotel Spa,Paris,48.8732068,2.3239015
43 Worple Road Wimbledon London SW19 4JZ United Kingdom,8.29269230769,1.30596510177,-0.430473969497,260,The Justin James Hotel,London,51.4202661,-0.211268
43 rue Monsieur le Prince 6th arr 75006 Paris France,9.25333333333,0.689400266371,-1.40017090939,45,H tel Saint Paul Rive Gauche,Paris,48.8496819,2.3402806
44 Grosvenor Square Westminster Borough London W1K 2HP United Kingdom,7.63426517572,1.83260723009,-0.586374416464,1252,Millennium Hotel London Mayfair,London,51.510574,-0.1509951
44 Rue Madame 6th arr 75006 Paris France,8.85365853659,1.42233919319,-1.57137980135,41,A La Villa Madame,Paris,48.8488608,2.3315257
44 rue de Bourgogne 7th arr 75007 Paris France,8.84105263158,1.37341744416,-2.08153391444,95,H tel de Varenne,Paris,48.8570275,2.3170282
45 Curtain Road Hackney London EC2A 4PJ United Kingdom,8.88333333333,1.60754328163,-1.6305847526,30,The Curtain,London,51.5237209,-0.0806178
45 Park Lane Westminster Borough London W1K 1PN United Kingdom,9.60357142857,0.564034503054,-1.42861250025,28,45 Park Lane Dorchester Collection,London,51.5063709,-0.1515359
45 Prescot Street City of London London E1 8GP United Kingdom,8.80898550725,1.37744862582,-1.41654353037,690,Grange Tower Bridge Hotel,London,51.5115509,-0.0714919
45 Rue des Acacias 17th arr 75017 Paris France,9.08070175439,1.32374449904,-2.10991110104,57,Le Tsuba Hotel,Paris,48.8777621,2.293177
45 St Martin s Lane Westminster Borough London WC2N 4HX United Kingdom,9.07413441955,1.20297378729,-1.94709331774,491,St Martins Lane A Morgans Original,London,51.5104696,-0.1265824
46 Avenue George V 8th arr 75008 Paris France,8.90857142857,1.18256237954,-1.45853035063,35,H tel Barri re Le Fouquet s,Paris,48.8710709,2.3013119
46 Blackfriars Road Southwark London SE1 8NZ United Kingdom,8.72388758782,1.36994597971,-1.42141427405,427,Novotel London Blackfriars,London,51.5050165,-0.1049831
46 Rue De Tr vise 9th arr 75009 Paris France,9.228,1.36458784987,-2.94984010841,25,Hotel Villa Lafayette Paris IX,Paris,48.8760884,2.3456465
46 Westferry Circus Tower Hamlets London E14 8RS United Kingdom,8.93550724638,1.42761097589,-2.15178903766,138,Canary Riverside Plaza Hotel,London,51.5066991,-0.0280208
47 Welbeck Street Westminster Borough London W1G 8DN United Kingdom,8.85701624815,1.3332897278,-1.54809374079,677,The Marylebone Hotel,London,51.5180207,-0.1500567
48 Rue De L arbre Sec 1st arr 75001 Paris France,8.77142857143,1.43161298489,-1.8167864247,119,L Empire Paris,Paris,48.8607764,2.3427564
49 50 St John s Square Islington London EC1V 4JJ United Kingdom,8.96774193548,1.07250084593,-1.81323265307,31,The Zetter Townhouse Clerkenwell,London,51.5231564,-0.1035134
49 53 New Road Tower Hamlets London E1 1HH United Kingdom,7.63482428115,1.79269387549,-0.811151624356,313,The Whitechapel,London,51.5161286,-0.0624458
49 Avenue Marceau 16th arr 75116 Paris France,8.24801762115,1.78717977258,-1.12649125531,227,Suites H tel Helzear Champs Elys es,Paris,48.8691399,2.2981024
49 Gloucester Place Marble Arch Westminster Borough London W1U 8JE United Kingdom,7.01147540984,1.91704820968,-0.321079577589,122,St George Hotel,London,51.5182768,-0.1583511
49 Rue La Fayette 9th arr 75009 Paris France,8.17306501548,1.5668693969,-0.961401274223,323,Best Western Premier Op ra Faubourg Ex Hotel Jules ,Paris,48.8753359,2.3414617
49 rue Pierre Charron 8th arr 75008 Paris France,8.60714285714,1.33673786954,-0.429627750038,14,Pershing Hall,Paris,48.8691325,2.3021659
5 7 Princes Square Kensington and Chelsea London W2 4NP United Kingdom,7.3943123061,1.94382781682,-0.431463471419,967,The Premier Notting Hill,London,51.5127453,-0.1926437
5 7 Rue De Montalembert 7th arr 75007 Paris France,8.62096774194,1.78446273283,-1.51171469278,62,H tel Pont Royal,Paris,48.8565629,2.3273623
5 7 Rue Th r se 1st arr 75001 Paris France,9.07424242424,1.03279219935,-1.19578316999,132,H tel Th r se,Paris,48.8816306,2.2992146
5 7 rue Rampon 11th arr 75011 Paris France,9.14262295082,1.1377749805,-1.91869512229,122,Le G n ral H tel,Paris,48.8662695,2.3668616
5 Cavell Street Tower Hamlets London E1 2BP United Kingdom,8.64854111406,1.36145816855,-1.39685593454,377,Holiday Inn London Whitechapel,London,51.5154006,-0.0572364
5 Curzon St Westminster Borough London W1J 5HL United Kingdom,7.90888252149,1.75186923264,-0.767493879638,698,Washington Mayfair Hotel,London,51.5060237,-0.151078
5 Fairmont Avenue Canary Wharf Tower Hamlets London E14 9JB United Kingdom,9.00783972125,1.31535411395,-1.90169255992,1148,Radisson Blu Edwardian New Providence Wharf,London,51.5065578,-0.004514
5 More London Place Tooley Street Southwark London SE1 2BY United Kingdom,8.624375,1.39819957873,-1.15049409685,800,Hilton London Tower Bridge,London,51.504575,-0.082675
5 Olympic Way Wembley Brent London HA9 0NP United Kingdom,8.90456,1.29140287421,-1.77458162527,1250,Novotel London Wembley,London,51.5611271,-0.2787261
5 Rue Belidor 17th arr 75017 Paris France,8.93796296296,1.14726147665,-1.30011440519,108,Les Jardins De La Villa Spa,Paris,48.8801757,2.2859534
5 Rue De Malte 11th arr 75011 Paris France,8.95853658537,1.37813178423,-1.73167187924,82,My Home In Paris,Paris,48.8636049,2.3688352
5 Rue Marivaux 2nd arr 75002 Paris France,9.30551181102,1.06139374429,-2.59825344653,127,La Maison Favart,Paris,48.870808,2.3372737
5 Rue Saint Roch 1st arr 75001 Paris France,8.97627118644,1.19616326055,-1.40930714755,59,Le Pradey,Paris,48.8645309,2.3315532
5 Rue de Montyon 9th arr 75009 Paris France,6.82727272727,2.02396157437,-0.319054982395,33,Mercure Paris Op ra Faubourg Montmartre,Paris,48.8729639,2.3444899
5 Threadneedle Street City of London London EC2R 8AY United Kingdom,8.81326530612,1.30010948297,-1.39093864922,196,Threadneedles Autograph Collection,London,51.5140208,-0.0854919
5 bis rue Massenet 16th arr 75016 Paris France,8.06346153846,1.68302119173,-0.817375900132,52,Best Western Premier Trocadero La Tour,Paris,48.8583127,2.2795075
5 place de l Od on 6th arr 75006 Paris France,8.27666666667,1.88399489957,-1.18288146862,30,Le Relais M dicis,Paris,48.8497618,2.3392336
